,pipe-dia,pipe-mat,pipe-bd,先前失效,pipe-pre,pipe-len,pipe-age,a7
579,400,6,0.5,0,0.36,3.318,7,0
580,600,6,0.8,0,0.22,0.865,25,0
581,600,6,1.1,0,0.21,4.077,40,0
582,600,6,1.2,0,0.19,2.487,29,0
583,600,6,1.201,0,0.25,3.524,27,0
584,600,6,1.202,0,0.29,1.151,26,0
585,600,4,0.8,0,0.32,2.263,26,0
586,600,4,0.4,0,0.33,6.309,14,0
587,500,4,0.5,0,0.32,1.331,14,0
588,500,4,0.4,0,0.38,1.281,23,0
589,500,4,0.3,0,0.24,4.809,18,0
590,500,4,0.4,0,0.25,1.436,18,0
591,500,4,1.1,0,0.23,1.005,25,0
592,500,4,1.2,1,0.31,1.427,29,0
593,600,4,1.1,0,0.29,1.436,29,0
594,50,4,1.2,0,0.23,2.132,26,0
595,50,1,0.8,0,0.16,8.148,20,0
596,50,1,0.801,0,0.22,2.253,20,0
597,50,1,0.802,0,0.19,5.802,20,0
598,50,1,0.803,0,0.25,2.352,20,0
599,50,1,0.805,1,0.22,1.215,20,0
600,50,1,0.806,0,0.28,5.843,20,0
601,50,1,0.807,0,0.29,0.143,20,0
602,50,6,1.7,0,0.26,5.294,16,0
603,50,6,1.9,0,0.31,3.401,14,0
604,50,6,1.9,0,0.22,2.088,14,0
605,50,6,1.8,0,0.18,1.654,14,0
606,50,5,0.5,0,0.17,3.318,7,0
607,50,5,0.8,0,0.23,0.865,25,0
608,50,3,1.1,0,0.24,4.077,40,0
609,50,3,1.2,0,0.23,2.487,29,0
610,50,2,1.201,0,0.19,3.524,27,0
611,50,2,1.202,0,0.36,1.151,26,0
612,50,4,0.8,0,0.25,2.263,26,0
613,50,2,0.4,0,0.19,6.309,14,0
614,50,2,0.5,0,0.31,1.331,14,0
615,50,2,0.4,0,0.19,1.281,23,0
616,50,2,0.3,0,0.15,4.809,18,0
617,50,2,0.4,0,0.19,1.436,18,0
618,50,0,1.1,0,0.33,1.005,25,0
619,50,0,1.4,0,0.32,63.515,26,0
620,50,0,1.0,0,0.38,4.198,26,0
621,50,0,1.4,0,0.24,1.753,26,0
622,50,0,1.2,0,0.25,128.076,27,0
623,50,0,0.8,0,0.24,33.741,18,0
624,50,0,0.8,0,0.23,1.007,18,0
625,50,0,0.8,0,0.29,48.047,25,0
626,50,0,0.8,0,0.36,78.826,25,0
627,50,0,1.3,0,0.25,8.597,22,0
628,50,0,1.4,0,0.19,10.03,29,0
629,50,0,1.4,0,0.22,27.322,18,0
630,50,0,1.4,1,0.31,64.647,22,0
631,50,1,1.4,0,0.15,61.644,20,0
632,50,1,0.8,0,0.32,50.336,20,0
633,50,1,0.8,0,0.33,4.57,20,0
634,50,1,1.3,0,0.31,1.737,20,0
635,50,1,0.8,0,0.22,8.148,20,0
636,50,1,0.801,0,0.28,2.253,20,0
637,50,1,0.802,0,0.29,5.802,20,0
638,50,1,0.803,0,0.29,2.352,20,0
639,50,1,0.805,1,0.21,1.215,20,0
640,50,1,0.806,0,0.29,5.843,20,0
641,50,1,0.807,0,0.26,0.143,20,0
642,50,6,1.7,0,0.22,5.294,16,0
643,200,6,1.9,0,0.28,3.401,14,0
644,200,6,1.9,0,0.39,2.088,14,0
645,200,6,1.8,0,0.22,1.654,14,0
646,400,5,0.5,0,0.36,3.318,7,0
647,400,5,0.8,0,0.22,0.865,25,0
648,400,3,1.1,0,0.21,4.077,40,0
649,400,3,1.2,0,0.19,2.487,29,0
650,400,2,1.201,0,0.25,3.524,27,0
651,400,2,1.202,0,0.29,1.151,26,0
652,400,4,0.8,0,0.32,2.263,26,0
653,400,2,0.4,0,0.33,6.309,14,0
654,400,2,0.5,0,0.32,1.331,14,0
655,500,2,0.4,0,0.38,1.281,23,0
656,500,2,0.3,0,0.24,4.809,18,0
657,500,2,0.4,0,0.25,1.436,18,0
658,500,0,1.1,0,0.23,1.005,25,0
659,500,0,1.2,1,0.31,1.427,29,0
660,500,0,1.1,0,0.29,1.436,29,0
661,500,2,1.2,0,0.23,2.132,26,0
662,500,2,1.1,1,0.22,1.143,26,0
663,500,2,1.1,0,0.37,1.124,14,0
664,500,2,1.2,0,0.16,0.937,23,0
665,500,2,1.1,0,0.22,0.667,18,0
666,500,2,0.5,0,0.29,0.951,18,0
667,500,2,1.4,0,0.23,1.291,18,0
668,500,2,0.4,0,0.21,0.325,18,0
669,500,1,1.803,0,0.28,2.352,20,0
670,500,1,0.806,0,0.26,5.843,20,0
671,500,1,0.807,0,0.19,0.143,20,0
672,500,6,0.808,0,0.34,25.714,24,0
673,500,6,0.5,1,0.27,14.2,22,0
674,500,6,1.3,0,0.26,5.843,37,0
675,500,6,1.2,0,0.23,13.3,27,0
676,500,6,1.1,0,0.34,6.679,24,0
677,500,6,1.2,0,0.23,2.122,25,0
678,500,5,0.9,0,0.26,0.65,36,0
679,500,6,1.7,0,0.32,5.294,16,0
680,500,6,1.9,0,0.16,3.401,14,0
681,500,6,1.9,0,0.22,2.088,14,0
682,500,3,1.1,0,0.19,4.077,40,0
683,500,3,1.2,0,0.24,2.487,29,0
684,500,2,1.201,0,0.31,3.524,27,0
685,500,2,1.202,0,0.22,1.151,26,0
686,500,4,1.1,0,0.29,4.077,24,0
687,500,4,1.201,0,0.26,3.524,21,0
688,500,4,1.202,0,0.33,1.151,21,0
689,500,4,0.8,0,0.21,2.263,21,0
690,500,3,1.1,0,0.33,4.077,40,0
691,500,3,1.2,0,0.35,2.487,29,0
692,500,2,1.201,0,0.32,3.524,27,0
693,500,2,1.202,0,0.29,1.151,26,0
694,500,4,0.8,0,0.25,2.263,26,0
695,500,3,1.1,0,0.24,4.077,40,0
696,500,3,1.2,0,0.27,2.487,29,0
697,500,2,1.1,0,0.19,3.524,27,0
698,500,2,1.1,0,0.26,1.151,26,0
699,50,4,1.2,0,0.33,2.263,20,0
700,50,4,1.1,0,0.32,5.843,22,0
701,50,4,1.1,0,0.37,0.143,22,0
702,50,4,1.2,0,0.25,25.714,26,0
703,150,4,1.1,0,0.34,14.2,26,0
704,150,4,1.1,0,0.32,13.3,26,0
705,150,4,0.5,0,0.19,1.4,26,0
706,300,0,1.3,0,0.35,8.597,22,0
707,300,0,1.4,0,0.24,10.03,29,0
708,100,0,1.4,0,0.17,27.322,18,0
709,100,0,1.4,1,0.29,64.647,22,0
710,100,1,1.4,0,0.23,61.644,20,0
711,150,1,0.8,0,0.34,50.336,20,0
712,200,1,0.8,0,0.26,4.57,20,0
713,100,1,1.0,1,0.31,82.457,28,0
714,100,1,1.4,0,0.22,61.644,20,0
715,100,1,1.2,1,0.28,1.74,20,0
716,150,1,0.8,0,0.29,50.336,20,0
717,200,1,0.8,0,0.29,4.57,20,0
718,200,1,1.3,0,0.26,1.737,20,0
719,200,1,0.8,0,0.19,8.148,20,0
720,200,1,0.801,0,0.24,2.253,20,0
721,200,1,0.802,0,0.27,5.802,20,0
722,200,1,0.803,0,0.29,2.352,20,0
723,200,1,0.804,1,0.26,72.041,30,0
724,200,1,0.805,1,0.33,1.215,20,0
725,200,1,0.806,0,0.26,5.843,20,0
726,200,1,0.807,0,0.31,0.143,20,0
727,200,1,0.808,0,0.31,0.144,20,0
728,200,1,0.801,0,0.28,2.253,20,0
729,200,1,0.802,0,0.29,5.802,20,0
730,200,1,0.903,0,0.23,2.352,20,0
731,200,1,0.805,1,0.23,1.215,20,0
732,200,1,0.806,0,0.25,5.843,20,0
733,200,1,1.6,0,0.23,9.585,27,0
734,200,1,1.7,0,0.32,2.495,26,0
735,200,1,1.3,1,0.27,0.74,26,0
736,200,1,1.2,1,0.16,6.861,26,0
737,200,1,1.2,0,0.22,1.403,26,0
738,100,1,1.4,0,0.31,63.515,26,0
739,300,1,1.0,0,0.22,4.198,26,0
740,100,1,1.4,0,0.28,1.753,26,0
741,100,1,1.2,0,0.29,128.076,27,0
742,200,1,0.8,0,0.29,33.741,18,0
743,200,1,0.8,0,0.26,1.007,18,0
744,200,1,0.8,0,0.19,48.047,25,0
745,100,1,0.8,0,0.24,78.826,25,0
746,300,1,1.3,0,0.27,8.597,22,0
747,300,1,1.4,0,0.29,10.03,29,0
748,100,1,1.4,0,0.26,27.322,18,0
749,100,1,1.4,1,0.23,64.647,22,0
750,100,1,1.4,0,0.27,61.644,20,0
751,150,1,0.8,0,0.23,50.336,20,0
752,200,1,0.8,0,0.32,4.57,20,0
753,200,1,1.3,0,0.27,1.737,20,0
754,200,1,0.9,0,0.16,8.148,20,0
755,200,1,0.801,0,0.22,2.253,20,0
756,200,1,0.802,0,0.19,5.802,20,0
757,200,1,0.803,0,0.25,2.352,20,0
758,200,1,0.803,1,0.22,1.215,20,0
759,200,1,0.806,0,0.28,5.843,20,0
760,200,1,0.507,0,0.29,0.143,20,0
761,200,6,0.5,0,0.31,0.62,37,0
762,200,6,1.1,0,0.29,5.843,40,0
763,200,6,1.7,0,0.26,5.294,16,0
764,200,6,1.9,0,0.31,3.401,14,0
765,200,1,0.802,0,0.31,5.802,20,0
766,200,1,0.803,0,0.23,2.352,20,0
767,200,1,0.805,1,0.32,1.215,20,0
768,200,1,0.806,0,0.19,5.843,20,0
769,200,1,0.807,0,0.35,0.143,20,0
770,200,6,0.808,0,0.31,5.294,16,0
771,200,6,0.809,0,0.22,3.401,14,0
772,200,6,0.81,0,0.28,2.088,14,0
773,200,6,0.811,0,0.29,1.654,14,0
774,200,2,0.812,0,0.32,2.773,22,0
775,200,2,0.813,0,0.19,11.464,15,0
776,200,2,0.814,0,0.24,10.287,16,0
777,200,2,0.815,0,0.17,13.247,16,0
778,200,2,0.816,0,0.29,5.122,15,0
779,200,1,0.817,0,0.26,11.511,15,0
780,200,1,0.818,1,0.34,6.861,26,0
781,200,1,0.819,0,0.26,3.524,29,0
782,200,1,0.82,0,0.22,3.327,30,0
783,200,0,0.821,0,0.22,4.541,26,0
784,200,0,0.822,0,0.29,3.13,29,0
785,200,0,0.823,0,0.3,9.585,27,0
786,200,0,0.824,0,0.29,2.495,26,0
787,200,0,0.825,1,0.26,0.74,26,0
788,200,0,0.826,1,0.23,6.861,26,0
789,200,0,0.827,0,0.25,1.403,26,0
790,200,1,0.8,0,0.16,8.148,20,0
791,200,1,0.801,0,0.22,2.253,20,0
792,200,1,0.802,0,0.19,5.802,20,0
793,200,1,0.803,0,0.25,2.352,20,0
794,200,1,0.805,1,0.22,1.215,20,0
795,200,1,0.806,0,0.28,5.843,20,0
796,200,1,0.807,0,0.29,0.143,20,0
797,200,6,1.7,0,0.26,5.294,16,0
798,200,6,1.9,0,0.31,3.401,14,0
799,200,6,1.9,0,0.22,2.088,14,0
800,200,6,1.8,0,0.18,1.654,14,0
801,400,5,0.5,0,0.17,3.318,7,0
802,600,5,0.8,0,0.23,0.865,25,0
803,600,3,1.1,0,0.24,4.077,40,0
804,600,3,1.2,0,0.23,2.487,29,0
805,600,2,1.201,0,0.19,3.524,27,0
806,600,2,1.202,0,0.36,1.151,26,0
807,600,4,0.8,0,0.25,2.263,26,0
808,600,2,0.4,0,0.19,6.309,14,0
809,500,2,0.5,0,0.31,1.331,14,0
810,500,2,0.4,0,0.19,1.281,23,0
811,500,2,0.3,0,0.15,4.809,18,0
812,500,2,0.4,0,0.19,1.436,18,0
813,500,0,1.1,0,0.33,1.005,25,0
814,100,0,1.4,0,0.32,63.515,26,0
815,300,0,1.0,0,0.38,4.198,26,0
816,100,0,1.4,0,0.24,1.753,26,0
817,100,0,1.2,0,0.25,128.076,27,0
818,200,0,0.8,0,0.24,33.741,18,0
819,200,0,0.8,0,0.23,1.007,18,0
820,200,0,0.8,0,0.29,48.047,25,0
821,100,0,0.8,0,0.36,78.826,25,0
822,300,0,1.3,0,0.25,8.597,22,0
823,300,0,1.4,0,0.19,10.03,29,0
824,100,0,1.4,0,0.22,27.322,18,0
825,100,0,1.4,1,0.31,64.647,22,0
826,100,1,1.4,0,0.15,61.644,20,0
827,150,1,0.8,0,0.32,50.336,20,0
828,200,1,0.8,0,0.33,4.57,20,0
829,200,1,1.3,0,0.31,1.737,20,0
830,200,1,0.8,0,0.22,8.148,20,0
831,200,1,0.801,0,0.28,2.253,20,0
832,200,1,0.802,0,0.29,5.802,20,0
833,200,1,0.803,0,0.29,2.352,20,0
834,200,1,0.805,1,0.21,1.215,20,0
835,200,1,0.806,0,0.29,5.843,20,0
836,200,1,0.807,0,0.26,0.143,20,0
837,200,6,1.7,0,0.22,5.294,16,0
838,200,6,1.9,0,0.28,3.401,14,0
839,200,6,1.9,0,0.39,2.088,14,0
840,200,6,1.8,0,0.22,1.654,14,0
841,400,5,0.5,0,0.36,3.318,7,0
842,600,5,0.8,0,0.22,0.865,25,0
843,600,3,1.1,0,0.21,4.077,40,0
844,600,3,1.2,0,0.19,2.487,29,0
845,600,2,1.201,0,0.25,3.524,27,0
846,600,2,1.202,0,0.29,1.151,26,0
847,600,4,0.8,0,0.32,2.263,26,0
848,600,2,0.4,0,0.33,6.309,14,0
849,500,2,0.5,0,0.32,1.331,14,0
850,500,2,0.4,0,0.38,1.281,23,0
851,500,2,0.3,0,0.24,4.809,18,0
852,500,2,0.4,0,0.25,1.436,18,0
853,500,0,1.1,0,0.23,1.005,25,0
854,500,0,1.2,1,0.31,1.427,29,0
855,600,0,1.1,0,0.29,1.436,29,0
856,50,2,1.2,0,0.23,2.132,26,0
857,50,2,1.1,1,0.22,1.143,26,0
858,50,2,1.1,0,0.37,1.124,14,0
859,50,2,1.2,0,0.16,0.937,23,0
860,50,2,1.1,0,0.22,0.667,18,0
861,50,2,0.5,0,0.29,0.951,18,0
862,50,2,1.4,0,0.23,1.291,18,0
863,50,2,0.4,0,0.21,0.325,18,0
864,100,1,1.803,0,0.28,2.352,20,0
865,200,1,0.806,0,0.26,5.843,20,0
866,200,1,0.807,0,0.19,0.143,20,0
867,200,6,0.808,0,0.34,25.714,24,0
868,200,6,0.5,1,0.27,14.2,22,0
869,200,6,1.3,0,0.26,5.843,37,0
870,100,6,1.2,0,0.23,13.3,27,0
871,200,6,1.1,0,0.34,6.679,24,0
872,200,6,1.2,0,0.23,2.122,25,0
873,200,5,0.9,0,0.26,0.65,36,0
874,100,6,1.7,0,0.32,5.294,16,0
875,300,6,1.9,0,0.16,3.401,14,0
876,400,6,1.9,0,0.22,2.088,14,0
877,100,3,1.1,0,0.19,4.077,40,0
878,200,3,1.2,0,0.24,2.487,29,0
879,200,2,1.201,0,0.31,3.524,27,0
880,200,2,1.202,0,0.22,1.151,26,0
881,150,4,1.1,0,0.29,4.077,24,0
882,150,4,1.201,0,0.26,3.524,21,0
883,150,4,1.202,0,0.33,1.151,21,0
884,200,4,0.8,0,0.21,2.263,21,0
885,200,3,1.1,0,0.33,4.077,40,0
886,200,3,1.2,0,0.35,2.487,29,0
887,600,2,1.201,0,0.32,3.524,27,0
888,600,2,1.202,0,0.29,1.151,26,0
889,100,4,0.8,0,0.25,2.263,26,0
890,100,3,1.1,0,0.24,4.077,40,0
891,100,3,1.2,0,0.27,2.487,29,0
892,50,2,1.1,0,0.19,3.524,27,0
893,50,2,1.1,0,0.26,1.151,26,0
894,50,4,1.2,0,0.33,2.263,20,0
895,50,4,1.1,0,0.32,5.843,22,0
896,50,4,1.1,0,0.37,0.143,22,0
897,50,4,1.2,0,0.25,25.714,26,0
898,150,4,1.1,0,0.34,14.2,26,0
899,150,4,1.1,0,0.32,13.3,26,0
900,150,4,0.5,0,0.19,1.4,26,0
901,300,0,1.3,0,0.35,8.597,22,0
902,300,0,1.4,0,0.24,10.03,29,0
903,100,0,1.4,0,0.17,27.322,18,0
904,100,0,1.4,1,0.29,64.647,22,0
905,100,1,1.4,0,0.23,61.644,20,0
906,150,1,0.8,0,0.34,50.336,20,0
907,200,1,0.8,0,0.26,4.57,20,0
908,100,1,1.0,1,0.31,82.457,28,0
909,100,1,1.4,0,0.22,61.644,20,0
910,100,1,1.2,1,0.28,1.74,20,0
911,150,1,0.8,0,0.29,50.336,20,0
912,200,1,0.8,0,0.29,4.57,20,0
913,200,1,1.3,0,0.26,1.737,20,0
914,200,1,0.8,0,0.19,8.148,20,0
915,200,1,0.801,0,0.24,2.253,20,0
916,200,1,0.802,0,0.27,5.802,20,0
917,200,1,0.803,0,0.29,2.352,20,0
918,200,1,0.804,1,0.26,72.041,30,0
919,200,1,0.805,1,0.33,1.215,20,0
920,200,1,0.806,0,0.26,5.843,20,0
921,200,1,0.807,0,0.31,0.143,20,0
922,200,1,0.808,0,0.31,0.144,20,0
923,200,1,0.801,0,0.28,2.253,20,0
924,200,1,0.802,0,0.29,5.802,20,0
925,200,1,0.903,0,0.23,2.352,20,0
926,200,1,0.805,1,0.23,1.215,20,0
927,200,1,0.806,0,0.25,5.843,20,0
928,200,0,1.6,0,0.23,9.585,27,0
929,200,0,1.7,0,0.32,2.495,26,0
930,200,0,1.3,1,0.27,0.74,26,0
931,200,0,1.2,1,0.16,6.861,26,0
932,200,0,1.2,0,0.22,1.403,26,0
933,100,0,1.4,0,0.31,63.515,26,0
934,300,0,1.0,0,0.22,4.198,26,0
935,100,0,1.4,0,0.28,1.753,26,0
936,100,0,1.2,0,0.29,128.076,27,0
937,200,0,0.8,0,0.29,33.741,18,0
938,200,0,0.8,0,0.26,1.007,18,0
939,200,0,0.8,0,0.19,48.047,25,0
940,100,0,0.8,0,0.24,78.826,25,0
941,300,0,1.3,0,0.27,8.597,22,0
942,300,0,1.4,0,0.29,10.03,29,0
943,100,0,1.4,0,0.26,27.322,18,0
944,100,0,1.4,1,0.23,64.647,22,0
945,100,1,1.4,0,0.27,61.644,20,0
946,150,1,0.8,0,0.23,50.336,20,0
947,200,1,0.8,0,0.32,4.57,20,0
948,200,1,1.3,0,0.27,1.737,20,0
949,200,1,0.9,0,0.16,8.148,20,0
950,200,1,0.801,0,0.22,2.253,20,0
951,200,1,0.802,0,0.19,5.802,20,0
952,200,1,0.803,0,0.25,2.352,20,0
953,200,1,0.803,1,0.22,1.215,20,0
954,200,1,0.806,0,0.28,5.843,20,0
955,200,1,0.507,0,0.29,0.143,20,0
956,200,6,0.5,0,0.31,0.62,37,0
957,200,6,1.1,0,0.29,5.843,40,0
958,200,6,1.7,0,0.26,5.294,16,0
959,200,6,1.9,0,0.31,3.401,14,0
960,200,1,0.802,0,0.31,5.802,20,0
961,200,1,0.803,0,0.23,2.352,20,0
962,200,1,0.805,1,0.32,1.215,20,0
963,200,1,0.806,0,0.19,5.843,20,0
964,200,1,0.807,0,0.35,0.143,20,0
965,200,6,1.7,0,0.31,5.294,16,0
966,200,6,1.9,0,0.22,3.401,14,0
967,200,6,1.9,0,0.28,2.088,14,0
968,200,6,1.8,0,0.29,1.654,14,0
969,200,2,1.3,0,0.32,2.773,22,0
970,200,2,0.4,0,0.19,11.464,15,0
971,200,2,1.2,0,0.24,10.287,16,0
972,200,2,0.8,0,0.17,13.247,16,0
973,200,2,0.8,0,0.29,5.122,15,0
974,200,1,0.8,0,0.26,11.511,15,0
975,200,1,1.2,1,0.34,6.861,26,0
976,200,1,1.2,0,0.26,3.524,29,0
977,200,1,1.3,0,0.22,3.327,30,0
978,200,0,1.2,0,0.22,4.541,26,0
979,200,0,1.2,0,0.29,3.13,29,0
980,200,0,1.6,0,0.3,9.585,27,0
981,200,0,1.7,0,0.29,2.495,26,0
982,200,0,1.3,1,0.26,0.74,26,0
983,200,0,1.2,1,0.23,6.861,26,0
984,200,0,1.2,0,0.25,1.403,26,0
985,550,0,1.7,1,0.26,55.947,27,0
986,100,0,1.4,0,0.25,63.515,26,0
987,300,0,1.0,0,0.32,4.198,26,0
988,100,0,1.4,0,0.19,1.753,26,0
989,100,0,1.2,0,0.35,128.076,27,0
990,200,6,0.808,0,0.31,5.294,16,0
991,100,0,1.4,0,0.22,27.322,18,0
992,100,0,1.4,1,0.19,64.647,22,0
993,100,1,1.4,0,0.31,61.644,20,0
994,150,1,0.8,0,0.28,50.336,20,0
995,200,1,0.8,0,0.29,4.57,20,0
996,200,1,1.3,0,0.29,1.737,20,0
997,200,1,0.8,0,0.26,8.148,20,0
998,200,1,0.801,0,0.23,2.253,20,0
999,200,1,0.802,0,0.31,5.802,20,0
1000,200,1,0.803,0,0.23,2.352,20,0
1001,200,1,0.805,1,0.32,1.215,20,0
1002,200,1,0.806,0,0.19,5.843,20,0
1003,200,1,0.807,0,0.35,0.143,20,0
1004,200,6,1.7,0,0.31,5.294,16,0
1005,200,6,1.9,0,0.22,3.401,14,0
1006,200,6,1.9,0,0.28,2.088,14,0
1007,200,6,1.8,0,0.29,1.654,14,0
1008,40,5,0.5,0,0.25,3.318,7,0
1009,100,0,1.2,0,0.32,128.076,27,0
1010,200,0,0.8,0,0.19,33.741,18,0
1011,200,0,0.8,0,0.35,1.007,18,0
1012,200,0,0.8,0,0.24,48.047,25,0
1013,100,0,0.8,0,0.17,78.826,25,0
1014,300,0,1.3,0,0.29,8.597,22,0
1015,300,0,1.4,0,0.26,10.03,29,0
1016,100,0,1.4,0,0.23,27.322,18,0
1017,100,0,1.4,1,0.32,64.647,22,0
1018,100,1,1.4,0,0.16,61.644,20,0
1019,150,1,0.8,0,0.19,50.336,20,0
1020,200,1,0.8,0,0.21,4.57,20,0
1021,200,1,1.3,0,0.31,1.737,20,0
1022,200,1,0.8,0,0.22,8.148,20,0
1023,200,1,0.801,0,0.28,2.253,20,0
1024,200,1,0.802,0,0.29,5.802,20,0
1025,200,1,0.803,0,0.23,2.352,20,0
1026,200,1,0.805,1,0.23,1.215,20,0
1027,200,1,0.806,0,0.25,5.843,20,0
1028,200,1,0.807,0,0.32,0.143,20,0
1029,200,0,1.6,0,0.23,9.585,27,0
1030,200,0,1.7,0,0.32,2.495,26,0
1031,200,0,1.3,1,0.27,0.74,26,0
1032,200,0,1.2,1,0.16,6.861,26,0
1033,200,0,1.2,0,0.22,1.403,26,0
1034,100,0,1.4,0,0.31,63.515,26,0
1035,300,0,1.0,0,0.22,4.198,26,0
1036,100,0,1.4,0,0.28,1.753,26,0
1037,100,0,1.2,0,0.29,128.076,27,0
1038,200,0,0.8,0,0.29,33.741,18,0
1039,200,0,0.8,0,0.26,1.007,18,0
1040,200,0,0.8,0,0.19,48.047,25,0
1041,100,0,0.8,0,0.24,78.826,25,0
1042,300,0,1.3,0,0.27,8.597,22,0
1043,300,0,1.4,0,0.29,10.03,29,0
1044,100,0,1.4,0,0.26,27.322,18,0
1045,100,0,1.4,1,0.23,64.647,22,0
1046,100,1,1.4,0,0.27,61.644,20,0
1047,150,1,0.8,0,0.23,50.336,20,0
1048,200,1,0.8,0,0.32,4.57,20,0
1049,200,1,1.3,0,0.27,1.737,20,0
1050,200,1,0.8,0,0.16,8.148,20,0
1051,200,1,0.801,0,0.22,2.253,20,0
1052,200,1,0.802,0,0.19,5.802,20,0
1053,200,1,0.803,0,0.25,2.352,20,0
1054,200,1,0.805,1,0.22,1.215,20,0
1055,200,1,0.806,0,0.28,5.843,20,0
1056,200,1,0.807,0,0.29,0.143,20,0
1057,200,6,1.7,0,0.26,5.294,16,0
1058,200,0,0.8,0,0.26,1.007,18,0
1059,200,0,0.8,0,0.19,48.047,25,0
1060,100,0,0.8,0,0.24,78.826,25,0
1061,300,0,1.3,0,0.27,8.597,22,0
1062,300,0,1.4,0,0.29,10.03,29,0
1063,100,0,1.4,0,0.26,27.322,18,0
1064,100,0,1.4,1,0.23,64.647,22,0
1065,100,6,1.4,0,0.27,61.644,20,0
1066,150,6,0.8,0,0.23,50.336,20,0
1067,200,6,0.8,0,0.32,4.57,20,0
1068,200,6,1.3,0,0.27,1.737,20,0
1069,200,6,0.8,0,0.16,8.148,20,0
1070,200,6,0.801,0,0.22,2.253,20,0
1071,200,6,0.802,0,0.19,5.802,20,0
1072,200,6,0.803,0,0.25,2.352,20,0
1073,200,6,0.805,1,0.22,1.215,20,0
1074,200,6,0.806,0,0.28,5.843,20,0
1075,200,6,0.807,0,0.29,0.143,20,0
1076,200,6,1.7,0,0.26,5.294,16,0
1077,200,6,1.9,0,0.31,3.401,14,0
1078,200,6,1.9,0,0.22,2.088,14,0
1079,200,6,1.8,0,0.18,1.654,14,0
1080,400,5,0.5,0,0.17,3.318,7,0
1081,600,5,0.8,0,0.23,0.865,25,0
1082,600,3,1.1,0,0.24,4.077,40,0
1083,600,3,1.2,0,0.23,2.487,29,0
1084,600,2,1.201,0,0.19,3.524,27,0
1085,600,2,1.202,0,0.36,1.151,26,0
1086,600,4,0.8,0,0.25,2.263,26,0
1087,600,4,0.4,0,0.19,6.309,14,0
1088,500,4,0.5,0,0.31,1.331,14,0
1089,500,4,0.4,0,0.19,1.281,23,0
1090,500,4,0.3,0,0.15,4.809,18,0
1091,500,4,0.4,0,0.19,1.436,18,0
1092,500,4,1.1,0,0.33,1.005,25,0
1093,100,4,1.4,0,0.32,63.515,26,0
1094,300,4,1.0,0,0.38,4.198,26,0
1095,100,4,1.4,0,0.24,1.753,26,0
1096,100,4,1.2,0,0.25,128.076,27,0
1097,200,4,0.8,0,0.24,33.741,18,0
1098,200,4,0.8,0,0.23,1.007,18,0
1099,200,0,0.8,0,0.29,48.047,25,0
1100,100,0,0.8,0,0.36,78.826,25,0
1101,300,0,1.3,0,0.25,8.597,22,0
1102,300,0,1.4,0,0.19,10.03,29,0
1103,100,0,1.4,0,0.22,27.322,18,0
1104,100,0,1.4,1,0.31,64.647,22,0
1105,100,1,1.4,0,0.15,61.644,20,0
1106,150,1,0.8,0,0.32,50.336,20,0
1107,200,1,0.8,0,0.33,4.57,20,0
1108,200,1,1.3,0,0.31,1.737,20,0
1109,200,1,0.8,0,0.22,8.148,20,0
1110,200,1,0.801,0,0.28,2.253,20,0
1111,200,1,0.802,0,0.29,5.802,20,0
1112,200,1,0.803,0,0.29,2.352,20,0
1113,200,1,0.805,1,0.21,1.215,20,0
1114,200,1,0.806,0,0.29,5.843,20,0
1115,200,1,0.807,0,0.26,0.143,20,0
1116,200,6,1.7,0,0.22,5.294,16,0
1117,200,6,1.9,0,0.28,3.401,14,0
1118,200,6,1.9,0,0.39,2.088,14,0
1119,200,6,1.8,0,0.22,1.654,14,0
1120,400,6,0.5,0,0.36,3.318,7,0
1121,600,6,0.8,0,0.22,0.865,25,0
1122,600,6,1.1,0,0.21,4.077,40,0
1123,600,6,1.2,0,0.19,2.487,29,0
1124,600,6,1.201,0,0.25,3.524,27,0
1125,600,6,1.202,0,0.29,1.151,26,0
1126,600,4,0.8,0,0.32,2.263,26,0
1127,600,4,0.4,0,0.33,6.309,14,0
1128,500,4,0.5,0,0.32,1.331,14,0
1129,500,4,0.4,0,0.38,1.281,23,0
1130,500,4,0.3,0,0.24,4.809,18,0
1131,500,4,0.4,0,0.25,1.436,18,0
1132,500,4,1.1,0,0.23,1.005,25,0
1133,500,4,1.2,1,0.31,1.427,29,0
1134,600,4,1.1,0,0.29,1.436,29,0
1135,50,4,1.2,0,0.23,2.132,26,0
1136,50,1,0.8,0,0.16,8.148,20,0
1137,50,1,0.801,0,0.22,2.253,20,0
1138,50,1,0.802,0,0.19,5.802,20,0
1139,50,1,0.803,0,0.25,2.352,20,0
1140,50,1,0.805,1,0.22,1.215,20,0
1141,50,1,0.806,0,0.28,5.843,20,0
1142,50,1,0.807,0,0.29,0.143,20,0
1143,50,6,1.7,0,0.26,5.294,16,0
1144,50,6,1.9,0,0.31,3.401,14,0
1145,50,6,1.9,0,0.22,2.088,14,0
1146,50,6,1.8,0,0.18,1.654,14,0
1147,50,5,0.5,0,0.17,3.318,7,0
1148,50,5,0.8,0,0.23,0.865,25,0
1149,50,3,1.1,0,0.24,4.077,40,0
1150,50,3,1.2,0,0.23,2.487,29,0
1151,50,2,1.201,0,0.19,3.524,27,0
1152,50,2,1.202,0,0.36,1.151,26,0
